Original_file	Chromosome	SNP_pos	GWAS p-value	FDR_rejected	FDR_adjusted_p-value	Gene_start	Gene_end	Gene_orientation	Distance Gene	SNP relative position	target AGI	target element type	short symbol	long symbol	short description	long description
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	1	3476564	3.28252158978e-07	1.000000	0.010938	3474864	3477927	-	1363	in gene	AT1G10540.1	mRNA	NAT8	nucleobase-ascorbate transporter 8	nucleobase-ascorbate transporter 8	nucleobase-ascorbate transporter 8 (NAT8); FUNCTIONS IN: transmembrane transporter activity; INVOLVED IN: transport, transmembrane transport; LOCATED IN: membrane; EXPRESSED IN: 12 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Xanthine/uracil/vitamin C permease (InterPro:IPR006043); BEST Arabidopsis thaliana protein match is: nucleobase-ascorbate transporter 7 (TAIR:AT1G60030.1); Has 9247 Blast hits to 9232 proteins in 1900 species: Archae - 67; Bacteria - 7567; Metazoa - 351; Fungi - 128; Plants - 453; Viruses - 1; Other Eukaryotes - 680 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	1	3476564	3.28252158978e-07	1.000000	0.010938	3479153	3480988	-	4424	downstream	AT1G10550	gene	XTH33	xyloglucan:xyloglucosyl transferase 33	None	ID=AT1G10550;Note=protein_coding_gene;Name=AT1G10550
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	1	3476564	3.28252158978e-07	1.000000	0.010938	3479153	3480988	-	4424	downstream	AT1G10550.1	mRNA	XTH33	xyloglucan:xyloglucosyl transferase 33	xyloglucan:xyloglucosyl transferase 33	xyloglucan:xyloglucosyl transferase 33 (XTH33); FUNCTIONS IN: hydrolase activity, acting on glycosyl bonds, hydrolase activity, hydrolyzing O-glycosyl compounds, xyloglucan:xyloglucosyl transferase activity; INVOLVED IN: plant-type cell wall modification involved in multidimensional cell growth; LOCATED IN: integral to plasma membrane; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Xyloglucan endotransglucosylase/hydrolase (InterPro:IPR016455), Xyloglucan endo-transglycosylase, C-terminal (InterPro:IPR010713), Concanavalin A-like lectin/glucanase, subgroup (InterPro:IPR013320), Concanavalin A-like lectin/glucanase (InterPro:IPR008985), Glycoside hydrolase, family 16 (InterPro:IPR000757); BEST Arabidopsis thaliana protein match is: xyloglucan endotransglucosylase/hydrolase 28 (TAIR:AT1G14720.1); Has 2022 Blast hits to 2008 proteins in 287 species: Archae - 0; Bacteria - 257; Metazoa - 0; Fungi - 351; Plants - 1343; Viruses - 0; Other Eukaryotes - 71 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	1	22084145	3.22153981329e-07	1.000000	0.010938	22080789	22083651	+	-3356	downstream	AT1G59980	gene	GPS4	gravity persistence signal 4	None	ID=AT1G59980;Note=protein_coding_gene;Name=AT1G59980
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	1	22084145	3.22153981329e-07	1.000000	0.010938	22080789	22083651	+	-3356	downstream	AT1G59980.1	mRNA	GPS4	gravity persistence signal 4	ARG1-like 2	ARG1-like 2 (ARL2); FUNCTIONS IN: unfolded protein binding, heat shock protein binding; INVOLVED IN: protein folding; LOCATED IN: cellular_component unknown; EXPRESSED IN: embryo, leaf whorl, carpel, seed; EXPRESSED DURING: F mature embryo stage, petal differentiation and expansion stage, E expanded cotyledon stage, D bilateral stage; CONTAINS InterPro DOMAIN/s: Molecular chaperone, heat shock protein, Hsp40, DnaJ (InterPro:IPR015609), Heat shock protein DnaJ, N-terminal (InterPro:IPR001623), Heat shock protein DnaJ (InterPro:IPR003095), Heat shock protein DnaJ, conserved site (InterPro:IPR018253); BEST Arabidopsis thaliana protein match is: ARG1-like 1 (TAIR:AT1G24120.1); Has 25507 Blast hits to 25492 proteins in 3344 species: Archae - 188; Bacteria - 10073; Metazoa - 4427; Fungi - 2514; Plants - 2606; Viruses - 73; Other Eukaryotes - 5626 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	1	22084211	3.22153981329e-07	1.000000	0.010938	22080789	22083651	+	-3422	downstream	AT1G59980	gene	GPS4	gravity persistence signal 4	None	ID=AT1G59980;Note=protein_coding_gene;Name=AT1G59980
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	1	22084211	3.22153981329e-07	1.000000	0.010938	22080789	22083651	+	-3422	downstream	AT1G59980.1	mRNA	GPS4	gravity persistence signal 4	ARG1-like 2	ARG1-like 2 (ARL2); FUNCTIONS IN: unfolded protein binding, heat shock protein binding; INVOLVED IN: protein folding; LOCATED IN: cellular_component unknown; EXPRESSED IN: embryo, leaf whorl, carpel, seed; EXPRESSED DURING: F mature embryo stage, petal differentiation and expansion stage, E expanded cotyledon stage, D bilateral stage; CONTAINS InterPro DOMAIN/s: Molecular chaperone, heat shock protein, Hsp40, DnaJ (InterPro:IPR015609), Heat shock protein DnaJ, N-terminal (InterPro:IPR001623), Heat shock protein DnaJ (InterPro:IPR003095), Heat shock protein DnaJ, conserved site (InterPro:IPR018253); BEST Arabidopsis thaliana protein match is: ARG1-like 1 (TAIR:AT1G24120.1); Has 25507 Blast hits to 25492 proteins in 3344 species: Archae - 188; Bacteria - 10073; Metazoa - 4427; Fungi - 2514; Plants - 2606; Viruses - 73; Other Eukaryotes - 5626 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	4	8096866	1.8454633903e-07	1.000000	0.010938	8092833	8093382	-	-3484	upstream	AT4G14010	gene	RALFL32	ralf-like 32	None	ID=AT4G14010;Note=protein_coding_gene;Name=AT4G14010
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	4	8096866	1.8454633903e-07	1.000000	0.010938	8092833	8093382	-	-3484	upstream	AT4G14010.1	mRNA	RALFL32	ralf-like 32	ralf-like 32	ralf-like 32 (RALFL32); CONTAINS InterPro DOMAIN/s: Rapid ALkalinization Factor (InterPro:IPR008801); BEST Arabidopsis thaliana protein match is: ralf-like 33 (TAIR:AT4G15800.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	4	8096866	1.8454633903e-07	1.000000	0.010938	8095215	8095736	-	-1130	upstream	AT4G14020	gene	None	None	None	ID=AT4G14020;Note=protein_coding_gene;Name=AT4G14020
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	4	8096866	1.8454633903e-07	1.000000	0.010938	8095215	8095736	-	-1130	upstream	AT4G14020.1	mRNA	None	None	Rapid alkalinization factor (RALF) family protein	Rapid alkalinization factor (RALF) family protein; CONTAINS InterPro DOMAIN/s: Rapid ALkalinization Factor (InterPro:IPR008801); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	4	8096866	1.8454633903e-07	1.000000	0.010938	8097918	8100260	-	3394	downstream	AT4G14030	gene	SBP1	selenium-binding protein 1	None	ID=AT4G14030;Note=protein_coding_gene;Name=AT4G14030
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	4	8096866	1.8454633903e-07	1.000000	0.010938	8097918	8100242	-	3376	downstream	AT4G14030.1	mRNA	SBP1	selenium-binding protein 1	selenium-binding protein 1	selenium-binding protein 1 (SBP1); FUNCTIONS IN: selenium binding; INVOLVED IN: response to cadmium ion, response to hydrogen peroxide, cellular response to selenium ion, sulfate assimilation; LOCATED IN: cellular_component unknown; EXPRESSED IN: guard cell, cultured cell, leaf; EXPRESSED DURING: seedling growth; CONTAINS InterPro DOMAIN/s: Cytochrome cd1-nitrite reductase-like, C-terminal haem d1 (InterPro:IPR011048), Selenium-binding protein (InterPro:IPR008826); BEST Arabidopsis thaliana protein match is: selenium-binding protein 2 (TAIR:AT4G14040.1); Has 911 Blast hits to 901 proteins in 208 species: Archae - 39; Bacteria - 196; Metazoa - 215; Fungi - 0; Plants - 80; Viruses - 0; Other Eukaryotes - 381 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	4	8096866	1.8454633903e-07	1.000000	0.010938	8097918	8100260	-	3394	downstream	AT4G14030.2	mRNA	SBP1	selenium-binding protein 1	selenium-binding protein 1	selenium-binding protein 1 (SBP1); FUNCTIONS IN: selenium binding; INVOLVED IN: response to cadmium ion, response to hydrogen peroxide, cellular response to selenium ion, sulfate assimilation; LOCATED IN: cellular_component unknown; EXPRESSED IN: guard cell; CONTAINS InterPro DOMAIN/s: Cytochrome cd1-nitrite reductase-like, C-terminal haem d1 (InterPro:IPR011048), Selenium-binding protein (InterPro:IPR008826); BEST Arabidopsis thaliana protein match is: selenium-binding protein 2 (TAIR:AT4G14040.1).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	4	8096866	1.8454633903e-07	1.000000	0.010938	8100349	8102875	-	6009	downstream	AT4G14040	gene	SBP2	selenium-binding protein 2	None	ID=AT4G14040;Note=protein_coding_gene;Name=AT4G14040
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	4	8096866	1.8454633903e-07	1.000000	0.010938	8100349	8102875	-	6009	downstream	AT4G14040.1	mRNA	SBP2	selenium-binding protein 2	selenium-binding protein 2	selenium-binding protein 2 (SBP2); FUNCTIONS IN: selenium binding; INVOLVED IN: polar nucleus fusion; LOCATED IN: cellular_component unknown; EXPRESSED IN: guard cell; EXPRESSED DURING: seedling growth; CONTAINS InterPro DOMAIN/s: Cytochrome cd1-nitrite reductase-like, C-terminal haem d1 (InterPro:IPR011048), Selenium-binding protein (InterPro:IPR008826); BEST Arabidopsis thaliana protein match is: selenium-binding protein 1 (TAIR:AT4G14030.2); Has 907 Blast hits to 897 proteins in 207 species: Archae - 39; Bacteria - 194; Metazoa - 215; Fungi - 0; Plants - 80; Viruses - 0; Other Eukaryotes - 379 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8491785	5.48995787701e-07	1.000000	0.015681	8469951	8489703	-	-2082	upstream	AT5G24740	gene	SHBY	SHRUBBY	None	ID=AT5G24740;Note=protein_coding_gene;Name=AT5G24740
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8491785	5.48995787701e-07	1.000000	0.015681	8469951	8489703	-	-2082	upstream	AT5G24740.1	mRNA	SHBY	SHRUBBY	Protein of unknown function (DUF1162)	INVOLVED IN: protein localization; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Vacuolar protein sorting-associated protein (InterPro:IPR009543); BEST Arabidopsis thaliana protein match is: calcium-dependent lipid-binding family protein (TAIR:AT1G48090.1); Has 2219 Blast hits to 1322 proteins in 202 species: Archae - 0; Bacteria - 2; Metazoa - 1077; Fungi - 361; Plants - 231; Viruses - 0; Other Eukaryotes - 548 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8491785	5.48995787701e-07	1.000000	0.015681	8486432	8489703	-	-2082	upstream	AT5G24740.2	mRNA	SHBY	SHRUBBY	Protein of unknown function (DUF1162)	EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: calcium-dependent lipid-binding family protein (TAIR:AT1G48090.1).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8491785	5.48995787701e-07	1.000000	0.015681	8490572	8494587	-	2802	in gene	AT5G24750	gene	None	None	None	ID=AT5G24750;Note=protein_coding_gene;Name=AT5G24750
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8491785	5.48995787701e-07	1.000000	0.015681	8490572	8494587	-	2802	in gene	AT5G24750.1	mRNA	None	None	UDP-Glycosyltransferase superfamily protein	UDP-Glycosyltransferase superfamily protein; FUNCTIONS IN: transferase activity, transferring hexosyl groups; INVOLVED IN: metabolic process; LOCATED IN: cellular_component unknown; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: 6 growth stages; CONTAINS InterPro DOMAIN/s: UDP-glucuronosyl/UDP-glucosyltransferase (InterPro:IPR002213); BEST Arabidopsis thaliana protein match is: UDP-Glycosyltransferase superfamily protein (TAIR:AT3G07020.2); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8491785	5.48995787701e-07	1.000000	0.015681	8494791	8497419	-	5634	downstream	AT5G24760	gene	None	None	None	ID=AT5G24760;Note=protein_coding_gene;Name=AT5G24760
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8491785	5.48995787701e-07	1.000000	0.015681	8494791	8497405	-	5620	downstream	AT5G24760.1	mRNA	None	None	GroES-like zinc-binding dehydrogenase family protein	GroES-like zinc-binding dehydrogenase family protein; FUNCTIONS IN: oxidoreductase activity, zinc ion binding; INVOLVED IN: oxidation reduction; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: GroES-like (InterPro:IPR011032), Polyketide synthase, enoylreductase (InterPro:IPR020843), Alcohol dehydrogenase GroES-like (InterPro:IPR013154), Alcohol dehydrogenase, zinc-containing, conserved site (InterPro:IPR002328), Alcohol dehydrogenase, C-terminal (InterPro:IPR013149), Alcohol dehydrogenase superfamily, zinc-containing (InterPro:IPR002085); BEST Arabidopsis thaliana protein match is: alcohol dehydrogenase 1 (TAIR:AT1G77120.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8491785	5.48995787701e-07	1.000000	0.015681	8494792	8497300	-	5515	downstream	AT5G24760.2	mRNA	None	None	GroES-like zinc-binding dehydrogenase family protein	GroES-like zinc-binding dehydrogenase family protein; FUNCTIONS IN: oxidoreductase activity, zinc ion binding; INVOLVED IN: oxidation reduction; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: GroES-like (InterPro:IPR011032), Alcohol dehydrogenase GroES-like (InterPro:IPR013154), Alcohol dehydrogenase, zinc-containing, conserved site (InterPro:IPR002328), Alcohol dehydrogenase, C-terminal (InterPro:IPR013149), Alcohol dehydrogenase superfamily, zinc-containing (InterPro:IPR002085); BEST Arabidopsis thaliana protein match is: alcohol dehydrogenase 1 (TAIR:AT1G77120.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8491785	5.48995787701e-07	1.000000	0.015681	8494792	8497419	-	5634	downstream	AT5G24760.3	mRNA	None	None	GroES-like zinc-binding dehydrogenase family protein	GroES-like zinc-binding dehydrogenase family protein; FUNCTIONS IN: oxidoreductase activity, zinc ion binding; INVOLVED IN: oxidation reduction; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: GroES-like (InterPro:IPR011032), Alcohol dehydrogenase GroES-like (InterPro:IPR013154), Alcohol dehydrogenase, zinc-containing, conserved site (InterPro:IPR002328), Alcohol dehydrogenase, C-terminal (InterPro:IPR013149), Alcohol dehydrogenase superfamily, zinc-containing (InterPro:IPR002085); BEST Arabidopsis thaliana protein match is: alcohol dehydrogenase 1 (TAIR:AT1G77120.1); Has 31909 Blast hits to 31894 proteins in 3124 species: Archae - 749; Bacteria - 20391; Metazoa - 1181; Fungi - 2292; Plants - 4048; Viruses - 0; Other Eukaryotes - 3248 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8509007	6.97394899059e-07	1.000000	0.015686	8503317	8506432	+	-5690	downstream	AT5G24775	transposable_element_gene	None	None	None	ID=AT5G24775;Note=transposable_element_gene;Name=AT5G24775
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8509007	6.97394899059e-07	1.000000	0.015686	8503317	8506432	+	-5690	downstream	AT5G24775.1	mRNA_TE_gene	None	None	transposable element gene	CACTA-like transposase family (En/Spm), has a 1.6e-99 P-value blast match to GB:BAA20532 ORF of transposon Tdc1 (CACTA-element) (Daucus carota)
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8509007	6.97394899059e-07	1.000000	0.015686	8512042	8513164	+	3035	upstream	AT5G24790	gene	None	None	None	ID=AT5G24790;Note=protein_coding_gene;Name=AT5G24790
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8509007	6.97394899059e-07	1.000000	0.015686	8512042	8513164	+	3035	upstream	AT5G24790.1	mRNA	None	None	Protein of unknown function, DUF599	Protein of unknown function, DUF599; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF599 (InterPro:IPR006747); BEST Arabidopsis thaliana protein match is: Protein of unknown function, DUF599 (TAIR:AT5G10580.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8509007	6.97394899059e-07	1.000000	0.015686	8507590	8508957	-	-50	upstream	AT5G24780	gene	VSP1	vegetative storage protein 1	None	ID=AT5G24780;Note=protein_coding_gene;Name=AT5G24780
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8509007	6.97394899059e-07	1.000000	0.015686	8507590	8508957	-	-50	upstream	AT5G24780.1	mRNA	VSP1	vegetative storage protein 1	vegetative storage protein 1	vegetative storage protein 1 (VSP1); FUNCTIONS IN: transcription factor binding, acid phosphatase activity; INVOLVED IN: response to jasmonic acid stimulus, response to wounding, defense response; LOCATED IN: vacuole; EXPRESSED IN: fruit, gynoecium, valve; CONTAINS InterPro DOMAIN/s: Acid phosphatase (Class B) (InterPro:IPR005519), Vegetative storage protein/acid phosphatase (InterPro:IPR014403), Acid phosphatase, plant (InterPro:IPR010028); BEST Arabidopsis thaliana protein match is: vegetative storage protein 2 (TAIR:AT5G24770.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8509007	6.97394899059e-07	1.000000	0.015686	8507590	8508957	-	-50	upstream	AT5G24780.2	mRNA	VSP1	vegetative storage protein 1	vegetative storage protein 1	vegetative storage protein 1 (VSP1); CONTAINS InterPro DOMAIN/s: Acid phosphatase (Class B) (InterPro:IPR005519); BEST Arabidopsis thaliana protein match is: vegetative storage protein 2 (TAIR:AT5G24770.2); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	8509007	6.97394899059e-07	1.000000	0.015686	8506617	8506871	-	-2136	upstream	sORF6712	sorf	None	None	None	sORF6712.1;protein_coding
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	14857304	1.95147321149e-07	1.000000	0.010938	14852801	14857098	-	-206	upstream	AT5G37450	gene	None	None	None	ID=AT5G37450;Note=protein_coding_gene;Name=AT5G37450
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	14857304	1.95147321149e-07	1.000000	0.010938	14852801	14857098	-	-206	upstream	AT5G37450.1	mRNA	None	None	Leucine-rich repeat protein kinase family protein	Leucine-rich repeat protein kinase family protein; FUNCTIONS IN: protein serine/threonine kinase activity, kinase activity, ATP binding; INVOLVED IN: transmembrane receptor protein tyrosine kinase signaling pathway, protein amino acid phosphorylation; LOCATED IN: endomembrane system; EXPRESSED IN: root; CONTAINS InterPro DOMAIN/s: Protein kinase, ATP binding site (InterPro:IPR017441), Serine/threonine-protein kinase domain (InterPro:IPR002290), Leucine-rich repeat-containing N-terminal domain, type 2 (InterPro:IPR013210), Leucine-rich repeat (InterPro:IPR001611), Serine/threonine-protein kinase-like domain (InterPro:IPR017442), Serine/threonine-protein kinase, active site (InterPro:IPR008271), Protein kinase-like domain (InterPro:IPR011009), Protein kinase, catalytic domain (InterPro:IPR000719), Tyrosine-protein kinase, catalytic domain (InterPro:IPR020635); BEST Arabidopsis thaliana protein match is: Leucine-rich repeat protein kinase family protein (TAIR:AT1G06840.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	14857304	1.95147321149e-07	1.000000	0.010938	14858494	14860362	-	3058	downstream	AT5G37460	gene	None	None	None	ID=AT5G37460;Note=protein_coding_gene;Name=AT5G37460
rh.maf0.05_emmax.pvals_pid_76_ABA2_Mean_TLRL_adj.pvals	5	14857304	1.95147321149e-07	1.000000	0.010938	14858494	14860362	-	3058	downstream	AT5G37460.1	mRNA	None	None	Family of unknown function (DUF577)	Family of unknown function (DUF577); CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF577 (InterPro:IPR007598); BEST Arabidopsis thaliana protein match is: Family of unknown function (DUF577) (TAIR:AT5G37470.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_75_ABA2_Mean_TLRL.pvals	1	3454021	5.83299092338e-08	1.000000	0.002916	3449691	3451226	+	-4330	downstream	AT1G10480	gene	ZFP5	zinc finger protein 5	None	ID=AT1G10480;Note=protein_coding_gene;Name=AT1G10480
rh.maf0.05_emmax.pvals_pid_75_ABA2_Mean_TLRL.pvals	1	3454021	5.83299092338e-08	1.000000	0.002916	3449691	3451226	+	-4330	downstream	AT1G10480.1	mRNA	ZFP5	zinc finger protein 5	zinc finger protein 5	zinc finger protein 5 (ZFP5); FUNCTIONS IN: sequence-specific DNA binding transcription factor activity, zinc ion binding, nucleic acid binding; INVOLVED IN: regulation of transcription; LOCATED IN: intracellular, chloroplast; EXPRESSED IN: inflorescence meristem, hypocotyl, root, flower; EXPRESSED DURING: petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: Zinc finger, C2H2-type (InterPro:IPR007087); BEST Arabidopsis thaliana protein match is: zinc finger protein 6 (TAIR:AT1G67030.1); Has 905 Blast hits to 903 proteins in 31 species: Archae - 0; Bacteria - 0; Metazoa - 5; Fungi - 0; Plants - 900; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_75_ABA2_Mean_TLRL.pvals	1	3454021	5.83299092338e-08	1.000000	0.002916	3453228	3460620	+	-793	in gene	AT1G10490	gene	None	None	None	ID=AT1G10490;Note=protein_coding_gene;Name=AT1G10490
rh.maf0.05_emmax.pvals_pid_75_ABA2_Mean_TLRL.pvals	1	3454021	5.83299092338e-08	1.000000	0.002916	3453228	3460620	+	-793	in gene	AT1G10490.1	mRNA	None	None	Domain of unknown function (DUF1726) ;Putative ATPase (DUF699)	CONTAINS InterPro DOMAIN/s: Domain of unknown function DUF1726 (InterPro:IPR013562), Domain  of unknown function DUF699, exodeoxyribonuclease V alpha chain (InterPro:IPR007807); BEST Arabidopsis thaliana protein match is: Domain of unknown function (DUF1726) ;Putative ATPase (DUF699) (TAIR:AT3G57940.1); Has 1351 Blast hits to 1310 proteins in 616 species: Archae - 139; Bacteria - 698; Metazoa - 170; Fungi - 143; Plants - 51; Viruses - 0; Other Eukaryotes - 150 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_75_ABA2_Mean_TLRL.pvals	1	3464235	5.61183872746e-09	1.000000	0.000830	3453228	3460620	+	-11007	downstream	AT1G10490	gene	None	None	None	ID=AT1G10490;Note=protein_coding_gene;Name=AT1G10490
rh.maf0.05_emmax.pvals_pid_75_ABA2_Mean_TLRL.pvals	1	3464235	5.61183872746e-09	1.000000	0.000830	3453228	3460620	+	-11007	downstream	AT1G10490.1	mRNA	None	None	Domain of unknown function (DUF1726) ;Putative ATPase (DUF699)	CONTAINS InterPro DOMAIN/s: Domain of unknown function DUF1726 (InterPro:IPR013562), Domain  of unknown function DUF699, exodeoxyribonuclease V alpha chain (InterPro:IPR007807); BEST Arabidopsis thaliana protein match is: Domain of unknown function (DUF1726) ;Putative ATPase (DUF699) (TAIR:AT3G57940.1); Has 1351 Blast hits to 1310 proteins in 616 species: Archae - 139; Bacteria - 698; Metazoa - 170; Fungi - 143; Plants - 51; Viruses - 0; Other Eukaryotes - 150 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_75_ABA2_Mean_TLRL.pvals	1	3464235	5.61183872746e-09	1.000000	0.000830	3461635	3465786	+	-2600	in gene	AT1G10510	gene	emb2004	embryo defective 2004	None	ID=AT1G10510;Note=protein_coding_gene;Name=AT1G10510
rh.maf0.05_emmax.pvals_pid_75_ABA2_Mean_TLRL.pvals	1	3464235	5.61183872746e-09	1.000000	0.000830	3461635	3465786	+	-2600	in gene	AT1G10510.1	mRNA	emb2004	embryo defective 2004	RNI-like superfamily protein	embryo defective 2004 (emb2004); INVOLVED IN: embryo development ending in seed dormancy; LOCATED IN: mitochondrion, chloroplast, plastid, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: RAN GTPase activating protein 1 (TAIR:AT3G63130.2); Has 21704 Blast hits to 6781 proteins in 315 species: Archae - 0; Bacteria - 982; Metazoa - 9646; Fungi - 490; Plants - 1111; Viruses - 0; Other Eukaryotes - 9475 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_75_ABA2_Mean_TLRL.pvals	1	3464235	5.61183872746e-09	1.000000	0.000830	3465964	3469248	+	1729	upstream	AT1G10520	gene	Pol{lambda}	DNA polymerase {lambda}	None	ID=AT1G10520;Note=protein_coding_gene;Name=AT1G10520
